Person Name,Person ID,Date,Start,End
Marci Luckett,9,8.2.2013,17:21,02:12
Virgilio Godby,10,8.2.2013,17:21,23:41
Curtis Duden,11,8.2.2013,17:21,21:42
Curtis Duden,11,8.2.2013,03:21,03:21
Kristina Marrinan,12,8.2.2013,17:21,00:12
Felisa Diver,13,8.2.2013,17:21,19:44
Dalia Hoak,14,8.2.2013,17:21,01:43
Lilli Brockington,1,9.2.2013,17:21,03:17
Lilli Brockington,1,9.2.2013,03:21,03:21
Wenona Endsley,2,9.2.2013,17:21,00:48
Houston Riess,3,9.2.2013,17:21,03:44
Houston Riess,3,9.2.2013,03:21,03:21
Chana Crowther,4,9.2.2013,17:21,20:08
Aleisha Lige,5,9.2.2013,17:21,20:17
Aleisha Lige,5,9.2.2013,03:21,03:21
Modesto Melody,6,9.2.2013,17:21,00:35
Hassan Lindstedt,7,9.2.2013,17:21,03:27
Elwood Quarles,8,9.2.2013,17:21,22:02
Marci Luckett,9,9.2.2013,17:21,02:59
Marci Luckett,9,9.2.2013,03:21,03:21
Virgilio Godby,10,9.2.2013,17:21,02:52
Virgilio Godby,10,9.2.2013,03:21,03:21
Curtis Duden,11,9.2.2013,17:21,00:47
Kristina Marrinan,12,9.2.2013,17:21,01:21
Kristina Marrinan,12,9.2.2013,03:21,03:21
Felisa Diver,13,9.2.2013,17:21,03:59
Felisa Diver,13,9.2.2013,03:21,03:21
Lilli Brockington,1,10.2.2013,17:21,03:25
Lilli Brockington,1,10.2.2013,03:21,03:21
Wenona Endsley,2,10.2.2013,17:21,20:13
Houston Riess,3,10.2.2013,17:21,04:15
Houston Riess,3,10.2.2013,03:21,03:21
Chana Crowther,4,10.2.2013,17:21,01:05
Aleisha Lige,5,10.2.2013,17:21,01:54
Aleisha Lige,5,10.2.2013,03:21,03:21
Modesto Melody,6,10.2.2013,17:21,22:11
Modesto Melody,6,10.2.2013,03:21,03:21
Hassan Lindstedt,7,10.2.2013,17:21,00:33
Elwood Quarles,8,10.2.2013,17:21,22:09
Elwood Quarles,8,10.2.2013,03:21,03:21
Marci Luckett,9,10.2.2013,17:21,23:42
Marci Luckett,9,10.2.2013,03:21,03:21
Virgilio Godby,10,10.2.2013,17:21,20:38
Curtis Duden,11,10.2.2013,17:21,00:46
Kristina Marrinan,12,10.2.2013,17:21,23:21
Kristina Marrinan,12,10.2.2013,03:21,03:21
Lilli Brockington,1,11.2.2013,17:21,01:59
Lilli Brockington,1,11.2.2013,03:21,03:21
Wenona Endsley,2,11.2.2013,17:21,22:16
Wenona Endsley,2,11.2.2013,03:21,03:21
Houston Riess,3,11.2.2013,17:21,05:09
Chana Crowther,4,11.2.2013,17:21,20:31
Chana Crowther,4,11.2.2013,03:21,03:21
Aleisha Lige,5,11.2.2013,17:21,23:24
Aleisha Lige,5,11.2.2013,03:21,03:21
Modesto Melody,6,11.2.2013,17:21,00:16
Hassan Lindstedt,7,11.2.2013,17:21,00:21
Elwood Quarles,8,11.2.2013,17:21,22:22
Marci Luckett,9,11.2.2013,17:21,23:11
Marci Luckett,9,11.2.2013,03:21,03:21
Virgilio Godby,10,11.2.2013,17:21,23:14
Virgilio Godby,10,11.2.2013,03:21,03:21
Curtis Duden,11,11.2.2013,17:21,04:14
Kristina Marrinan,12,11.2.2013,17:21,03:45
Felisa Diver,13,11.2.2013,17:21,00:13
Dalia Hoak,14,11.2.2013,17:21,00:18
Dalia Hoak,14,11.2.2013,03:21,03:21
Shiloh Weis,15,11.2.2013,17:21,04:58
Lilli Brockington,1,12.2.2013,17:21,22:46
Lilli Brockington,1,12.2.2013,03:21,03:21
Wenona Endsley,2,12.2.2013,17:21,23:48
Houston Riess,3,12.2.2013,17:21,05:17
Chana Crowther,4,12.2.2013,17:21,02:11
Chana Crowther,4,12.2.2013,03:21,03:21
Aleisha Lige,5,12.2.2013,17:21,21:27
Modesto Melody,6,12.2.2013,17:21,03:45
Hassan Lindstedt,7,12.2.2013,17:21,01:00
Hassan Lindstedt,7,12.2.2013,03:21,03:21
Elwood Quarles,8,12.2.2013,17:21,04:32
Elwood Quarles,8,12.2.2013,03:21,03:21
Marci Luckett,9,12.2.2013,17:21,04:10
Marci Luckett,9,12.2.2013,03:21,03:21
Virgilio Godby,10,12.2.2013,17:21,00:25
Virgilio Godby,10,12.2.2013,03:21,03:21
Curtis Duden,11,12.2.2013,17:21,01:07
Lilli Brockington,1,13.2.2013,17:21,23:26
Lilli Brockington,1,13.2.2013,03:21,03:21
Wenona Endsley,2,13.2.2013,17:21,04:21
Wenona Endsley,2,13.2.2013,03:21,03:21
Houston Riess,3,13.2.2013,17:21,05:14
Chana Crowther,4,13.2.2013,17:21,22:09
Chana Crowther,4,13.2.2013,03:21,03:21
Aleisha Lige,5,13.2.2013,17:21,05:05
Aleisha Lige,5,13.2.2013,03:21,03:21
Modesto Melody,6,13.2.2013,17:21,23:53
Modesto Melody,6,13.2.2013,03:21,03:21
Hassan Lindstedt,7,13.2.2013,17:21,02:43
Hassan Lindstedt,7,13.2.2013,03:21,03:21
Elwood Quarles,8,13.2.2013,17:21,04:43
Elwood Quarles,8,13.2.2013,03:21,03:21
Marci Luckett,9,13.2.2013,17:21,00:33
Marci Luckett,9,13.2.2013,03:21,03:21
Virgilio Godby,10,13.2.2013,17:21,00:24
Curtis Duden,11,13.2.2013,17:21,04:46
Curtis Duden,11,13.2.2013,03:21,03:21
Kristina Marrinan,12,13.2.2013,17:21,02:47
Lilli Brockington,1,14.2.2013,17:21,05:06
Lilli Brockington,1,14.2.2013,03:21,03:21
Wenona Endsley,2,14.2.2013,17:21,04:17
Wenona Endsley,2,14.2.2013,03:21,03:21
Houston Riess,3,14.2.2013,17:21,02:31
Chana Crowther,4,14.2.2013,17:21,04:30
Aleisha Lige,5,14.2.2013,17:21,04:56
Modesto Melody,6,14.2.2013,17:21,01:13
Modesto Melody,6,14.2.2013,03:21,03:21
Hassan Lindstedt,7,14.2.2013,17:21,01:38
Elwood Quarles,8,14.2.2013,17:21,19:31
Elwood Quarles,8,14.2.2013,03:21,03:21
Marci Luckett,9,14.2.2013,17:21,02:20
Virgilio Godby,10,14.2.2013,17:21,04:53
Curtis Duden,11,14.2.2013,17:21,03:59
Curtis Duden,11,14.2.2013,03:21,03:21
Kristina Marrinan,12,14.2.2013,17:21,05:00
Felisa Diver,13,14.2.2013,17:21,01:08
Lilli Brockington,1,15.2.2013,17:21,01:20
Wenona Endsley,2,15.2.2013,17:21,01:01
Houston Riess,3,15.2.2013,17:21,04:39
Houston Riess,3,15.2.2013,03:21,03:21
Chana Crowther,4,15.2.2013,17:21,20:26
Chana Crowther,4,15.2.2013,03:21,03:21
Aleisha Lige,5,15.2.2013,17:21,21:51
Modesto Melody,6,15.2.2013,17:21,02:23
Hassan Lindstedt,7,15.2.2013,17:21,22:22
Hassan Lindstedt,7,15.2.2013,03:21,03:21
Elwood Quarles,8,15.2.2013,17:21,23:26
Marci Luckett,9,15.2.2013,17:21,00:41
Virgilio Godby,10,15.2.2013,17:21,02:35
Curtis Duden,11,15.2.2013,17:21,22:23
Kristina Marrinan,12,15.2.2013,17:21,20:24
Felisa Diver,13,15.2.2013,17:21,04:52
Lilli Brockington,1,16.2.2013,17:21,00:20
Wenona Endsley,2,16.2.2013,17:21,23:16
Houston Riess,3,16.2.2013,17:21,19:35
Chana Crowther,4,16.2.2013,17:21,19:50
Chana Crowther,4,16.2.2013,03:21,03:21
Aleisha Lige,5,16.2.2013,17:21,03:05
Modesto Melody,6,16.2.2013,17:21,03:23
Modesto Melody,6,16.2.2013,03:21,03:21
Hassan Lindstedt,7,16.2.2013,17:21,02:56
Elwood Quarles,8,16.2.2013,17:21,01:08
Marci Luckett,9,16.2.2013,17:21,21:16
Virgilio Godby,10,16.2.2013,17:21,05:11
Curtis Duden,11,16.2.2013,17:21,02:14
Curtis Duden,11,16.2.2013,03:21,03:21
Kristina Marrinan,12,16.2.2013,17:21,02:31
Lilli Brockington,1,17.2.2013,17:21,21:14
Lilli Brockington,1,17.2.2013,03:21,03:21
Wenona Endsley,2,17.2.2013,17:21,04:49
Wenona Endsley,2,17.2.2013,03:21,03:21
Houston Riess,3,17.2.2013,17:21,04:38
Chana Crowther,4,17.2.2013,17:21,02:51
Chana Crowther,4,17.2.2013,03:21,03:21
Aleisha Lige,5,17.2.2013,17:21,22:05
Aleisha Lige,5,17.2.2013,03:21,03:21
Modesto Melody,6,17.2.2013,17:21,23:38
Modesto Melody,6,17.2.2013,03:21,03:21
Hassan Lindstedt,7,17.2.2013,17:21,23:50
Elwood Quarles,8,17.2.2013,17:21,04:29
Elwood Quarles,8,17.2.2013,03:21,03:21
Marci Luckett,9,17.2.2013,17:21,02:28
Virgilio Godby,10,17.2.2013,17:21,04:16
Virgilio Godby,10,17.2.2013,03:21,03:21
Curtis Duden,11,17.2.2013,17:21,03:31
Kristina Marrinan,12,17.2.2013,17:21,20:30
Kristina Marrinan,12,17.2.2013,03:21,03:21
Felisa Diver,13,17.2.2013,17:21,04:21
Dalia Hoak,14,17.2.2013,17:21,20:47
Lilli Brockington,1,18.2.2013,17:21,01:59
Lilli Brockington,1,18.2.2013,03:21,03:21
Wenona Endsley,2,18.2.2013,17:21,00:21
Houston Riess,3,18.2.2013,17:21,21:17
Houston Riess,3,18.2.2013,03:21,03:21
Chana Crowther,4,18.2.2013,17:21,20:01
Aleisha Lige,5,18.2.2013,17:21,02:22
Modesto Melody,6,18.2.2013,17:21,20:09
Hassan Lindstedt,7,18.2.2013,17:21,20:58
Hassan Lindstedt,7,18.2.2013,03:21,03:21
Elwood Quarles,8,18.2.2013,17:21,04:12
Marci Luckett,9,18.2.2013,17:21,19:40
Marci Luckett,9,18.2.2013,03:21,03:21
Virgilio Godby,10,18.2.2013,17:21,21:18
Virgilio Godby,10,18.2.2013,03:21,03:21
Curtis Duden,11,18.2.2013,17:21,23:16
Kristina Marrinan,12,18.2.2013,17:21,23:47
Felisa Diver,13,18.2.2013,17:21,21:12
Dalia Hoak,14,18.2.2013,17:21,00:32
Dalia Hoak,14,18.2.2013,03:21,03:21
Shiloh Weis,15,18.2.2013,17:21,00:07
Shiloh Weis,15,18.2.2013,03:21,03:21
Lilli Brockington,1,19.2.2013,17:21,03:25
Lilli Brockington,1,19.2.2013,03:21,03:21
Wenona Endsley,2,19.2.2013,17:21,23:34
Wenona Endsley,2,19.2.2013,03:21,03:21
Houston Riess,3,19.2.2013,17:21,05:13
Houston Riess,3,19.2.2013,03:21,03:21
Chana Crowther,4,19.2.2013,17:21,23:50
Aleisha Lige,5,19.2.2013,17:21,03:53
Modesto Melody,6,19.2.2013,17:21,03:27
Modesto Melody,6,19.2.2013,03:21,03:21
Hassan Lindstedt,7,19.2.2013,17:21,22:25
Elwood Quarles,8,19.2.2013,17:21,05:17
Marci Luckett,9,19.2.2013,17:21,23:01
Marci Luckett,9,19.2.2013,03:21,03:21
Virgilio Godby,10,19.2.2013,17:21,02:56
Virgilio Godby,10,19.2.2013,03:21,03:21
Curtis Duden,11,19.2.2013,17:21,19:48
Curtis Duden,11,19.2.2013,03:21,03:21
Kristina Marrinan,12,19.2.2013,17:21,20:37
Lilli Brockington,1,20.2.2013,17:21,21:07
Lilli Brockington,1,20.2.2013,03:21,03:21
Wenona Endsley,2,20.2.2013,17:21,05:19
Wenona Endsley,2,20.2.2013,03:21,03:21
Houston Riess,3,20.2.2013,17:21,20:31
Chana Crowther,4,20.2.2013,17:21,00:21
Aleisha Lige,5,20.2.2013,17:21,22:05
Modesto Melody,6,20.2.2013,17:21,03:24
Hassan Lindstedt,7,20.2.2013,17:21,23:08
Elwood Quarles,8,20.2.2013,17:21,22:36
Elwood Quarles,8,20.2.2013,03:21,03:21
Marci Luckett,9,20.2.2013,17:21,04:22
Virgilio Godby,10,20.2.2013,17:21,22:34
Curtis Duden,11,20.2.2013,17:21,04:42
Kristina Marrinan,12,20.2.2013,17:21,20:58
Kristina Marrinan,12,20.2.2013,03:21,03:21
Lilli Brockington,1,21.2.2013,17:21,22:45
Wenona Endsley,2,21.2.2013,17:21,22:42
Wenona Endsley,2,21.2.2013,03:21,03:21
Houston Riess,3,21.2.2013,17:21,22:32
Chana Crowther,4,21.2.2013,17:21,00:12
Aleisha Lige,5,21.2.2013,17:21,03:47
Modesto Melody,6,21.2.2013,17:21,00:44
Hassan Lindstedt,7,21.2.2013,17:21,23:07
Hassan Lindstedt,7,21.2.2013,03:21,03:21
Elwood Quarles,8,21.2.2013,17:21,21:45
Marci Luckett,9,21.2.2013,17:21,03:17
Marci Luckett,9,21.2.2013,03:21,03:21
Virgilio Godby,10,21.2.2013,17:21,04:43
Curtis Duden,11,21.2.2013,17:21,03:10
Kristina Marrinan,12,21.2.2013,17:21,22:39
Kristina Marrinan,12,21.2.2013,03:21,03:21
Felisa Diver,13,21.2.2013,17:21,20:03
Dalia Hoak,14,21.2.2013,17:21,22:18
Dalia Hoak,14,21.2.2013,03:21,03:21
Shiloh Weis,15,21.2.2013,17:21,04:38
Shiloh Weis,15,21.2.2013,03:21,03:21
Neoma Paine,16,21.2.2013,17:21,03:35
Lilli Brockington,1,22.2.2013,17:21,01:00
Lilli Brockington,1,22.2.2013,03:21,03:21
Wenona Endsley,2,22.2.2013,17:21,22:26
Wenona Endsley,2,22.2.2013,03:21,03:21
Houston Riess,3,22.2.2013,17:21,00:26
Houston Riess,3,22.2.2013,03:21,03:21
Chana Crowther,4,22.2.2013,17:21,03:34
Chana Crowther,4,22.2.2013,03:21,03:21
Aleisha Lige,5,22.2.2013,17:21,04:02
Modesto Melody,6,22.2.2013,17:21,22:11
Hassan Lindstedt,7,22.2.2013,17:21,01:11
Elwood Quarles,8,22.2.2013,17:21,02:27
Marci Luckett,9,22.2.2013,17:21,19:23
Virgilio Godby,10,22.2.2013,17:21,23:09
Virgilio Godby,10,22.2.2013,03:21,03:21
Curtis Duden,11,22.2.2013,17:21,01:48
Kristina Marrinan,12,22.2.2013,17:21,03:42
Kristina Marrinan,12,22.2.2013,03:21,03:21
Lilli Brockington,1,23.2.2013,17:21,04:54
Wenona Endsley,2,23.2.2013,17:21,22:44
Wenona Endsley,2,23.2.2013,03:21,03:21
Houston Riess,3,23.2.2013,17:21,01:44
Houston Riess,3,23.2.2013,03:21,03:21
Chana Crowther,4,23.2.2013,17:21,01:49
Aleisha Lige,5,23.2.2013,17:21,22:03
Aleisha Lige,5,23.2.2013,03:21,03:21
Modesto Melody,6,23.2.2013,17:21,20:16
Modesto Melody,6,23.2.2013,03:21,03:21
Hassan Lindstedt,7,23.2.2013,17:21,01:50
Hassan Lindstedt,7,23.2.2013,03:21,03:21
Elwood Quarles,8,23.2.2013,17:21,03:03
Elwood Quarles,8,23.2.2013,03:21,03:21
Marci Luckett,9,23.2.2013,17:21,00:01
Marci Luckett,9,23.2.2013,03:21,03:21
Virgilio Godby,10,23.2.2013,17:21,02:45
Curtis Duden,11,23.2.2013,17:21,00:34
Kristina Marrinan,12,23.2.2013,17:21,01:33
Kristina Marrinan,12,23.2.2013,03:21,03:21
Felisa Diver,13,23.2.2013,17:21,23:20
Dalia Hoak,14,23.2.2013,17:21,03:31
Dalia Hoak,14,23.2.2013,03:21,03:21
Shiloh Weis,15,23.2.2013,17:21,03:40
Neoma Paine,16,23.2.2013,17:21,00:35
Neoma Paine,16,23.2.2013,03:21,03:21
Lilli Brockington,1,24.2.2013,17:21,23:45
Lilli Brockington,1,24.2.2013,03:21,03:21
Wenona Endsley,2,24.2.2013,17:21,00:53
Houston Riess,3,24.2.2013,17:21,23:18
Houston Riess,3,24.2.2013,03:21,03:21
Chana Crowther,4,24.2.2013,17:21,04:19
Chana Crowther,4,24.2.2013,03:21,03:21
Aleisha Lige,5,24.2.2013,17:21,00:04
Aleisha Lige,5,24.2.2013,03:21,03:21
Modesto Melody,6,24.2.2013,17:21,00:42
Modesto Melody,6,24.2.2013,03:21,03:21
Hassan Lindstedt,7,24.2.2013,17:21,22:10
Elwood Quarles,8,24.2.2013,17:21,21:27
Marci Luckett,9,24.2.2013,17:21,01:56
Marci Luckett,9,24.2.2013,03:21,03:21
Virgilio Godby,10,24.2.2013,17:21,02:06
Virgilio Godby,10,24.2.2013,03:21,03:21
Curtis Duden,11,24.2.2013,17:21,20:13
Kristina Marrinan,12,24.2.2013,17:21,04:10
Kristina Marrinan,12,24.2.2013,03:21,03:21
Felisa Diver,13,24.2.2013,17:21,23:28
Dalia Hoak,14,24.2.2013,17:21,23:51
Dalia Hoak,14,24.2.2013,03:21,03:21
Shiloh Weis,15,24.2.2013,17:21,21:49
Shiloh Weis,15,24.2.2013,03:21,03:21
Lilli Brockington,1,25.2.2013,17:21,01:02
Wenona Endsley,2,25.2.2013,17:21,00:08
Houston Riess,3,25.2.2013,17:21,02:53
Houston Riess,3,25.2.2013,03:21,03:21
Chana Crowther,4,25.2.2013,17:21,20:45
Aleisha Lige,5,25.2.2013,17:21,19:41
Aleisha Lige,5,25.2.2013,03:21,03:21
Modesto Melody,6,25.2.2013,17:21,03:32
Hassan Lindstedt,7,25.2.2013,17:21,21:27
Hassan Lindstedt,7,25.2.2013,03:21,03:21
Elwood Quarles,8,25.2.2013,17:21,01:36
Elwood Quarles,8,25.2.2013,03:21,03:21
Marci Luckett,9,25.2.2013,17:21,00:13
Marci Luckett,9,25.2.2013,03:21,03:21
Virgilio Godby,10,25.2.2013,17:21,23:44
Curtis Duden,11,25.2.2013,17:21,21:09
Curtis Duden,11,25.2.2013,03:21,03:21
Kristina Marrinan,12,25.2.2013,17:21,21:43
Felisa Diver,13,25.2.2013,17:21,04:06
Lilli Brockington,1,26.2.2013,17:21,21:43
Wenona Endsley,2,26.2.2013,17:21,01:53
Wenona Endsley,2,26.2.2013,03:21,03:21
Houston Riess,3,26.2.2013,17:21,21:20
Chana Crowther,4,26.2.2013,17:21,20:54
Chana Crowther,4,26.2.2013,03:21,03:21
Aleisha Lige,5,26.2.2013,17:21,01:48
Aleisha Lige,5,26.2.2013,03:21,03:21
Modesto Melody,6,26.2.2013,17:21,20:36
Modesto Melody,6,26.2.2013,03:21,03:21
Hassan Lindstedt,7,26.2.2013,17:21,21:30
Hassan Lindstedt,7,26.2.2013,03:21,03:21
Elwood Quarles,8,26.2.2013,17:21,21:08
Elwood Quarles,8,26.2.2013,03:21,03:21
Marci Luckett,9,26.2.2013,17:21,01:52
Marci Luckett,9,26.2.2013,03:21,03:21
Virgilio Godby,10,26.2.2013,17:21,00:21
Virgilio Godby,10,26.2.2013,03:21,03:21
Curtis Duden,11,26.2.2013,17:21,03:52
Curtis Duden,11,26.2.2013,03:21,03:21
Kristina Marrinan,12,26.2.2013,17:21,00:24
Kristina Marrinan,12,26.2.2013,03:21,03:21
Felisa Diver,13,26.2.2013,17:21,23:46
Dalia Hoak,14,26.2.2013,17:21,01:20
Dalia Hoak,14,26.2.2013,03:21,03:21
Shiloh Weis,15,26.2.2013,17:21,02:12
Shiloh Weis,15,26.2.2013,03:21,03:21
Neoma Paine,16,26.2.2013,17:21,02:44
Lilli Brockington,1,27.2.2013,17:21,20:35
Wenona Endsley,2,27.2.2013,17:21,04:59
Houston Riess,3,27.2.2013,17:21,02:33
Houston Riess,3,27.2.2013,03:21,03:21
Chana Crowther,4,27.2.2013,17:21,23:23
Aleisha Lige,5,27.2.2013,17:21,23:58
Modesto Melody,6,27.2.2013,17:21,02:17
Hassan Lindstedt,7,27.2.2013,17:21,00:10
Hassan Lindstedt,7,27.2.2013,03:21,03:21
Elwood Quarles,8,27.2.2013,17:21,23:29
Marci Luckett,9,27.2.2013,17:21,00:38
Marci Luckett,9,27.2.2013,03:21,03:21
Virgilio Godby,10,27.2.2013,17:21,02:49
Virgilio Godby,10,27.2.2013,03:21,03:21
Curtis Duden,11,27.2.2013,17:21,21:32
Kristina Marrinan,12,27.2.2013,17:21,20:21
Kristina Marrinan,12,27.2.2013,03:21,03:21
Lilli Brockington,1,28.2.2013,17:21,02:48
Wenona Endsley,2,28.2.2013,17:21,00:51
Houston Riess,3,28.2.2013,17:21,01:54
Houston Riess,3,28.2.2013,03:21,03:21
Chana Crowther,4,28.2.2013,17:21,00:50
Aleisha Lige,5,28.2.2013,17:21,19:22
Modesto Melody,6,28.2.2013,17:21,21:39
Modesto Melody,6,28.2.2013,03:21,03:21
Hassan Lindstedt,7,28.2.2013,17:21,22:43
Elwood Quarles,8,28.2.2013,17:21,21:17
Marci Luckett,9,28.2.2013,17:21,23:05
Virgilio Godby,10,28.2.2013,17:21,02:16
Virgilio Godby,10,28.2.2013,03:21,03:21
Curtis Duden,11,28.2.2013,17:21,20:02
Kristina Marrinan,12,28.2.2013,17:21,00:49
Felisa Diver,13,28.2.2013,17:21,00:55
Dalia Hoak,14,28.2.2013,17:21,03:51
Dalia Hoak,14,28.2.2013,03:21,03:21
Shiloh Weis,15,28.2.2013,17:21,21:40
Shiloh Weis,15,28.2.2013,03:21,03:21
Lilli Brockington,1,1.3.2013,17:21,21:12
Wenona Endsley,2,1.3.2013,17:21,04:54
Houston Riess,3,1.3.2013,17:21,21:41
Houston Riess,3,1.3.2013,03:21,03:21
Chana Crowther,4,1.3.2013,17:21,03:38
Aleisha Lige,5,1.3.2013,17:21,02:24
Aleisha Lige,5,1.3.2013,03:21,03:21
Modesto Melody,6,1.3.2013,17:21,00:14
Modesto Melody,6,1.3.2013,03:21,03:21
Hassan Lindstedt,7,1.3.2013,17:21,01:47
Elwood Quarles,8,1.3.2013,17:21,03:09
Marci Luckett,9,1.3.2013,17:21,01:10
Marci Luckett,9,1.3.2013,03:21,03:21
Virgilio Godby,10,1.3.2013,17:21,04:43
Curtis Duden,11,1.3.2013,17:21,21:42
Curtis Duden,11,1.3.2013,03:21,03:21
Lilli Brockington,1,2.3.2013,17:21,05:18
Lilli Brockington,1,2.3.2013,03:21,03:21
Wenona Endsley,2,2.3.2013,17:21,02:33
Houston Riess,3,2.3.2013,17:21,03:17
Chana Crowther,4,2.3.2013,17:21,19:25
Chana Crowther,4,2.3.2013,03:21,03:21
Aleisha Lige,5,2.3.2013,17:21,23:42
Modesto Melody,6,2.3.2013,17:21,01:09
Modesto Melody,6,2.3.2013,03:21,03:21
Hassan Lindstedt,7,2.3.2013,17:21,23:19
Hassan Lindstedt,7,2.3.2013,03:21,03:21
Elwood Quarles,8,2.3.2013,17:21,01:22
Elwood Quarles,8,2.3.2013,03:21,03:21
Marci Luckett,9,2.3.2013,17:21,01:25
Marci Luckett,9,2.3.2013,03:21,03:21
Virgilio Godby,10,2.3.2013,17:21,04:54
Curtis Duden,11,2.3.2013,17:21,03:00
Lilli Brockington,1,3.3.2013,17:21,23:11
Lilli Brockington,1,3.3.2013,03:21,03:21
Wenona Endsley,2,3.3.2013,17:21,01:18
Houston Riess,3,3.3.2013,17:21,04:47
Houston Riess,3,3.3.2013,03:21,03:21
Chana Crowther,4,3.3.2013,17:21,04:53
Aleisha Lige,5,3.3.2013,17:21,04:53
Modesto Melody,6,3.3.2013,17:21,02:15
Hassan Lindstedt,7,3.3.2013,17:21,03:20
Hassan Lindstedt,7,3.3.2013,03:21,03:21
Elwood Quarles,8,3.3.2013,17:21,20:14
Marci Luckett,9,3.3.2013,17:21,00:48
Marci Luckett,9,3.3.2013,03:21,03:21
Virgilio Godby,10,3.3.2013,17:21,03:25
Curtis Duden,11,3.3.2013,17:21,04:24
Kristina Marrinan,12,3.3.2013,17:21,03:33
Felisa Diver,13,3.3.2013,17:21,03:58
Felisa Diver,13,3.3.2013,03:21,03:21
Lilli Brockington,1,4.3.2013,17:21,04:57
Wenona Endsley,2,4.3.2013,17:21,04:16
Wenona Endsley,2,4.3.2013,03:21,03:21
Houston Riess,3,4.3.2013,17:21,05:10
Chana Crowther,4,4.3.2013,17:21,01:59
Aleisha Lige,5,4.3.2013,17:21,01:48
Modesto Melody,6,4.3.2013,17:21,04:28
Hassan Lindstedt,7,4.3.2013,17:21,00:57
Hassan Lindstedt,7,4.3.2013,03:21,03:21
Elwood Quarles,8,4.3.2013,17:21,21:03
Elwood Quarles,8,4.3.2013,03:21,03:21
Marci Luckett,9,4.3.2013,17:21,22:04
Marci Luckett,9,4.3.2013,03:21,03:21
Virgilio Godby,10,4.3.2013,17:21,21:01
Virgilio Godby,10,4.3.2013,03:21,03:21
Curtis Duden,11,4.3.2013,17:21,05:18
Curtis Duden,11,4.3.2013,03:21,03:21
Kristina Marrinan,12,4.3.2013,17:21,01:19
Kristina Marrinan,12,4.3.2013,03:21,03:21
Felisa Diver,13,4.3.2013,17:21,23:40
Dalia Hoak,14,4.3.2013,17:21,01:04
Lilli Brockington,1,5.3.2013,17:21,05:10
Wenona Endsley,2,5.3.2013,17:21,19:40
Houston Riess,3,5.3.2013,17:21,23:31
Houston Riess,3,5.3.2013,03:21,03:21
Chana Crowther,4,5.3.2013,17:21,03:33
Chana Crowther,4,5.3.2013,03:21,03:21
Aleisha Lige,5,5.3.2013,17:21,21:22
Aleisha Lige,5,5.3.2013,03:21,03:21
Modesto Melody,6,5.3.2013,17:21,23:51
Hassan Lindstedt,7,5.3.2013,17:21,01:00
Hassan Lindstedt,7,5.3.2013,03:21,03:21
Elwood Quarles,8,5.3.2013,17:21,19:59
Marci Luckett,9,5.3.2013,17:21,23:22
Virgilio Godby,10,5.3.2013,17:21,04:25
Virgilio Godby,10,5.3.2013,03:21,03:21
Curtis Duden,11,5.3.2013,17:21,04:32
Kristina Marrinan,12,5.3.2013,17:21,19:42
Felisa Diver,13,5.3.2013,17:21,00:03
Dalia Hoak,14,5.3.2013,17:21,22:09
Shiloh Weis,15,5.3.2013,17:21,19:22
Shiloh Weis,15,5.3.2013,03:21,03:21
Neoma Paine,16,5.3.2013,17:21,04:15
Lilli Brockington,1,6.3.2013,17:21,22:35
Wenona Endsley,2,6.3.2013,17:21,23:49
Wenona Endsley,2,6.3.2013,03:21,03:21
Houston Riess,3,6.3.2013,17:21,23:54
Chana Crowther,4,6.3.2013,17:21,19:57
Chana Crowther,4,6.3.2013,03:21,03:21
Aleisha Lige,5,6.3.2013,17:21,03:49
Modesto Melody,6,6.3.2013,17:21,02:46
Modesto Melody,6,6.3.2013,03:21,03:21
Hassan Lindstedt,7,6.3.2013,17:21,23:33
Hassan Lindstedt,7,6.3.2013,03:21,03:21
Elwood Quarles,8,6.3.2013,17:21,23:32
Marci Luckett,9,6.3.2013,17:21,20:01
Marci Luckett,9,6.3.2013,03:21,03:21
Virgilio Godby,10,6.3.2013,17:21,21:54
Curtis Duden,11,6.3.2013,17:21,03:27
Curtis Duden,11,6.3.2013,03:21,03:21
Kristina Marrinan,12,6.3.2013,17:21,23:02
Kristina Marrinan,12,6.3.2013,03:21,03:21
Lilli Brockington,1,7.3.2013,17:21,23:00
Wenona Endsley,2,7.3.2013,17:21,00:36
Houston Riess,3,7.3.2013,17:21,20:26
Houston Riess,3,7.3.2013,03:21,03:21
Chana Crowther,4,7.3.2013,17:21,19:59
Chana Crowther,4,7.3.2013,03:21,03:21
Aleisha Lige,5,7.3.2013,17:21,20:07
Aleisha Lige,5,7.3.2013,03:21,03:21
Modesto Melody,6,7.3.2013,17:21,00:38
Modesto Melody,6,7.3.2013,03:21,03:21
Hassan Lindstedt,7,7.3.2013,17:21,03:42
Hassan Lindstedt,7,7.3.2013,03:21,03:21
Elwood Quarles,8,7.3.2013,17:21,02:48
Marci Luckett,9,7.3.2013,17:21,00:55
Marci Luckett,9,7.3.2013,03:21,03:21
Virgilio Godby,10,7.3.2013,17:21,01:41
Curtis Duden,11,7.3.2013,17:21,23:02
Kristina Marrinan,12,7.3.2013,17:21,20:36
Felisa Diver,13,7.3.2013,17:21,00:22
Lilli Brockington,1,8.3.2013,17:21,00:46
Lilli Brockington,1,8.3.2013,03:21,03:21
